customer_id,order_id,order_date,order_value,row_num,rank,dense_rank,prev_order_value,next_order_value,running_customer_total
710,3189,2022-11-19,1670.36,1,6,6,,10690.3,1670.36
710,2644,2022-12-25,10690.3,2,4,4,1670.36,17567.01,12360.66
710,1470,2023-10-02,17567.01,3,2,2,10690.3,12025.43,29927.67
710,356,2023-12-21,12025.43,4,3,3,17567.01,23285.56,41953.1
710,863,2025-06-01,23285.56,5,1,1,12025.43,10005.8,65238.66
710,1600,2026-02-06,10005.8,6,5,5,23285.56,,75244.46
712,317,2022-12-20,9256.34,1,4,4,,9714.45,9256.34
712,1246,2023-02-01,9714.45,2,2,2,9256.34,23235.7,18970.79
712,2471,2023-04-16,23235.7,3,1,1,9714.45,9659.13,42206.49
712,3263,2023-10-08,9659.13,4,3,3,23235.7,6935.92,51865.62
712,2566,2024-11-09,6935.92,5,5,5,9659.13,2127.79,58801.54
712,2411,2024-11-28,2127.79,6,9,9,6935.92,3022.67,60929.33
712,2608,2025-01-31,3022.67,7,8,8,2127.79,6561.28,63952.0
712,1632,2026-07-12,6561.28,8,6,6,3022.67,6109.46,70513.28
712,39,2026-08-10,6109.46,9,7,7,6561.28,,76622.74
713,1775,2023-06-17,13142.07,1,3,3,,7408.45,13142.07
713,2400,2023-07-04,7408.45,2,4,4,13142.07,3475.32,20550.52
713,1458,2023-07-26,3475.32,3,5,5,7408.45,22537.9,24025.84
713,3464,2023-10-15,22537.9,4,1,1,3475.32,18926.34,46563.74
713,82,2026-02-22,18926.34,5,2,2,22537.9,,65490.08
714,2812,2022-12-06,20878.74,1,1,1,,18093.54,20878.74
714,2188,2023-07-17,18093.54,2,2,2,20878.74,,38972.28
715,1101,2026-02-07,6954.78,1,1,1,,,6954.78
716,1427,2022-11-29,10076.04,1,3,3,,27164.48,10076.04
716,3142,2024-10-05,27164.48,2,1,1,10076.04,5184.72,37240.52
716,2555,2026-03-08,5184.72,3,4,4,27164.48,16645.83,42425.24
716,2320,2026-05-20,16645.83,4,2,2,5184.72,,59071.07
717,271,2025-03-02,4083.33,1,1,1,,,4083.33
719,3257,2025-08-28,27083.88,1,1,1,,8501.21,27083.88
719,293,2025-09-19,8501.21,2,2,2,27083.88,,35585.09
720,3154,2023-12-20,6938.74,1,2,2,,7479.39,6938.74
720,1579,2025-02-14,7479.39,2,1,1,6938.74,,14418.13
721,1746,2025-04-28,27057.71,1,1,1,,,27057.71
722,1700,2024-11-02,8054.68,1,1,1,,1213.12,8054.68
722,2868,2025-02-16,1213.12,2,2,2,8054.68,,9267.8
724,1239,2026-05-11,9003.42,1,1,1,,798.62,9003.42
724,227,2026-07-05,798.62,2,2,2,9003.42,,9802.04
727,1893,2022-09-18,16167.74,1,1,1,,11596.3,16167.74
727,885,2022-11-23,11596.3,2,2,2,16167.74,10882.02,27764.04
727,1132,2025-10-11,10882.02,3,3,3,11596.3,,38646.06
728,2013,2023-01-12,1051.04,1,4,4,,18456.84,1051.04
728,1638,2024-04-06,18456.84,2,1,1,1051.04,6604.02,19507.88
728,2828,2024-10-30,6604.02,3,3,3,18456.84,13931.24,26111.9
728,2303,2024-11-29,13931.24,4,2,2,6604.02,,40043.14
729,3453,2024-09-09,16612.06,1,1,1,,3560.44,16612.06
729,1017,2024-10-27,3560.44,2,3,3,16612.06,16452.99,20172.5
729,2267,2025-08-06,16452.99,3,2,2,3560.44,,36625.49
730,1787,2025-03-20,19497.03,1,1,1,,,19497.03
731,290,2023-04-04,22095.14,1,1,1,,6589.58,22095.14
731,2316,2024-10-17,6589.58,2,2,2,22095.14,3719.61,28684.72
731,2302,2025-03-18,3719.61,3,3,3,6589.58,1738.98,32404.33
731,1604,2025-10-22,1738.98,4,4,4,3719.61,,34143.31
732,2911,2023-01-10,20971.39,1,1,1,,12232.65,20971.39
732,2753,2023-05-21,12232.65,2,2,2,20971.39,,33204.04
733,2119,2022-09-24,6878.64,1,3,3,,6278.18,6878.64
733,1852,2024-04-23,6278.18,2,4,4,6878.64,25843.36,13156.82
733,3130,2025-06-23,25843.36,3,2,2,6278.18,26353.72,39000.18
733,1111,2025-08-22,26353.72,4,1,1,25843.36,,65353.9
734,1278,2023-08-23,9595.56,1,2,2,,6459.09,9595.56
734,1500,2023-08-25,6459.09,2,3,3,9595.56,20250.34,16054.65
734,222,2023-11-19,20250.34,3,1,1,6459.09,72.32,36304.99
734,764,2025-08-12,72.32,4,5,5,20250.34,3728.86,36377.31
734,2872,2026-06-21,3728.86,5,4,4,72.32,,40106.17
736,2406,2023-06-23,17212.66,1,1,1,,7721.22,17212.66
736,2178,2023-10-19,7721.22,2,2,2,17212.66,,24933.88
737,1671,2023-09-10,427.28,1,4,4,,9379.19,427.28
737,1793,2023-09-16,9379.19,2,1,1,427.28,4057.46,9806.47
737,2860,2024-06-09,4057.46,3,2,2,9379.19,1921.46,13863.93
737,3305,2025-10-05,1921.46,4,3,3,4057.46,,15785.39
738,2609,2022-12-24,3209.18,1,1,1,,,3209.18
739,2042,2023-10-04,15660.51,1,1,1,,1085.36,15660.51
739,374,2026-01-31,1085.36,2,3,3,15660.51,3358.32,16745.87
739,470,2026-08-10,3358.32,3,2,2,1085.36,,20104.19
740,1257,2023-02-23,23316.42,1,1,1,,936.02,23316.42
740,848,2025-01-24,936.02,2,5,5,23316.42,15485.41,24252.44
740,724,2025-02-04,15485.41,3,3,3,936.02,1320.35,39737.85
740,860,2025-06-19,1320.35,4,4,4,15485.41,18015.12,41058.2
740,512,2025-09-16,18015.12,5,2,2,1320.35,,59073.32
741,553,2023-03-23,4388.88,1,2,2,,18899.58,4388.88
741,137,2024-06-03,18899.58,2,1,1,4388.88,,23288.46
742,2058,2025-04-10,4797.93,1,2,2,,9703.98,4797.93
742,1465,2026-03-17,9703.98,2,1,1,4797.93,,14501.91
743,3225,2023-06-25,14440.83,1,1,1,,9159.69,14440.83
743,2305,2025-12-26,9159.69,2,2,2,14440.83,,23600.52
744,2219,2023-08-29,27103.94,1,1,1,,4229.56,27103.94
744,1666,2024-01-12,4229.56,2,4,4,27103.94,25627.94,31333.5
744,867,2025-01-15,25627.94,3,2,2,4229.56,12731.2,56961.44
744,2620,2026-01-12,12731.2,4,3,3,25627.94,,69692.64
745,2945,2023-07-08,2298.68,1,2,2,,1442.8,2298.68
745,2092,2024-08-15,1442.8,2,3,3,2298.68,9709.02,3741.48
745,1352,2025-01-23,9709.02,3,1,1,1442.8,,13450.5
746,436,2022-10-31,25244.31,1,1,1,,6821.92,25244.31
746,3248,2023-10-30,6821.92,2,6,6,25244.31,4505.92,32066.23
746,2174,2024-01-13,4505.92,3,7,7,6821.92,20627.16,36572.15
746,2442,2025-07-27,20627.16,4,2,2,4505.92,17207.74,57199.31
746,1112,2026-04-14,17207.74,5,4,4,20627.16,18963.68,74407.05
746,1790,2026-06-27,18963.68,6,3,3,17207.74,15855.01,93370.73
746,200,2026-08-10,15855.01,7,5,5,18963.68,,109225.74
747,3087,2024-09-21,13600.59,1,1,1,,540.91,13600.59
747,579,2025-04-25,540.91,2,3,3,13600.59,10715.59,14141.5
747,1253,2025-11-14,10715.59,3,2,2,540.91,,24857.09
748,1100,2023-01-09,11392.37,1,1,1,,,11392.37
749,362,2023-11-26,19368.0,1,1,1,,15081.48,19368.0
749,2265,2023-11-26,15081.48,2,2,2,19368.0,1926.88,34449.48
749,1616,2024-01-28,1926.88,3,5,5,15081.48,3849.98,36376.36
749,1822,2024-10-18,3849.98,4,4,4,1926.88,8203.2,40226.34
749,3065,2025-06-28,8203.2,5,3,3,3849.98,,48429.54
753,1646,2023-11-01,11721.9,1,1,1,,4022.42,11721.9
753,2617,2024-06-27,4022.42,2,2,2,11721.9,,15744.32
754,1827,2024-08-21,1104.0,1,1,1,,,1104.0
755,728,2024-12-05,25268.46,1,1,1,,4795.7,25268.46
755,1977,2026-02-28,4795.7,2,2,2,25268.46,,30064.16
756,2083,2023-10-13,2537.1,1,1,1,,,2537.1
757,428,2023-05-01,5491.3,1,2,2,,12103.6,5491.3
757,2743,2023-11-03,12103.6,2,1,1,5491.3,,17594.9
758,2259,2023-08-16,7402.7,1,4,4,,12778.55,7402.7
758,1866,2023-11-03,12778.55,2,2,2,7402.7,15290.64,20181.25
758,1488,2024-11-04,15290.64,3,1,1,12778.55,8898.14,35471.89
758,1850,2025-07-04,8898.14,4,3,3,15290.64,5657.62,44370.03
758,2958,2025-11-06,5657.62,5,5,5,8898.14,1175.17,50027.65
758,1077,2026-06-28,1175.17,6,6,6,5657.62,,51202.82
759,2139,2023-01-28,11205.42,1,4,4,,21825.53,11205.42
759,2147,2023-06-16,21825.53,2,1,1,11205.42,21165.58,33030.95
759,1938,2025-05-21,21165.58,3,2,2,21825.53,12390.96,54196.53
759,2996,2025-06-19,12390.96,4,3,3,21165.58,,66587.49
761,3207,2023-09-28,18423.26,1,2,2,,11915.31,18423.26
761,3107,2024-06-27,11915.31,2,3,3,18423.26,26355.57,30338.57
761,1958,2024-07-18,26355.57,3,1,1,11915.31,1262.45,56694.14
761,1776,2025-03-17,1262.45,4,5,5,26355.57,10653.01,57956.59
761,3278,2026-08-10,10653.01,5,4,4,1262.45,,68609.6
762,1065,2024-03-09,7782.17,1,2,2,,10634.75,7782.17
762,2804,2024-11-13,10634.75,2,1,1,7782.17,,18416.92
763,2237,2022-10-01,5964.36,1,2,2,,6904.92,5964.36
763,1533,2023-04-27,6904.92,2,1,1,5964.36,4409.0,12869.28
763,2364,2024-01-28,4409.0,3,3,3,6904.92,,17278.28
764,3369,2023-06-19,5168.94,1,1,1,,,5168.94
765,1556,2022-09-21,8294.68,1,2,2,,1974.82,8294.68
765,201,2024-12-17,1974.82,2,5,5,8294.68,3488.12,10269.5
765,98,2025-03-25,3488.12,3,4,4,1974.82,28160.79,13757.62
765,2905,2025-09-14,28160.79,4,1,1,3488.12,7073.99,41918.41
765,2619,2026-08-10,7073.99,5,3,3,28160.79,,48992.4
766,1176,2022-09-24,13811.48,1,1,1,,6646.49,13811.48
766,2110,2025-10-31,6646.49,2,3,3,13811.48,10049.8,20457.97
766,1935,2026-08-10,10049.8,3,2,2,6646.49,,30507.77
767,3357,2023-06-04,3415.36,1,1,1,,1565.67,3415.36
767,2024,2026-08-10,1565.67,2,2,2,3415.36,,4981.03
768,2115,2022-10-30,27892.17,1,1,1,,,27892.17
769,549,2023-03-08,14450.26,1,2,2,,32013.33,14450.26
769,607,2024-08-19,32013.33,2,1,1,14450.26,514.32,46463.59
769,15,2025-09-22,514.32,3,4,4,32013.33,6216.94,46977.91
769,242,2026-02-03,6216.94,4,3,3,514.32,,53194.85
770,2297,2023-11-27,14690.59,1,1,1,,6803.92,14690.59
770,1777,2024-04-10,6803.92,2,4,4,14690.59,13227.26,21494.51
770,833,2024-12-23,13227.26,3,2,2,6803.92,7033.17,34721.77
770,3043,2025-06-10,7033.17,4,3,3,13227.26,,41754.94
771,248,2022-10-07,6857.72,1,2,2,,9339.04,6857.72
771,2842,2023-03-19,9339.04,2,1,1,6857.72,,16196.76
772,2392,2022-12-23,3728.15,1,4,4,,2631.29,3728.15
772,660,2023-12-09,2631.29,2,5,5,3728.15,4045.95,6359.44
772,3213,2023-12-14,4045.95,3,3,3,2631.29,33576.42,10405.39
772,488,2024-02-07,33576.42,4,1,1,4045.95,5400.6,43981.81
772,424,2025-06-05,5400.6,5,2,2,33576.42,,49382.41
775,2251,2022-08-29,14770.56,1,1,1,,902.09,14770.56
775,2269,2026-04-03,902.09,2,2,2,14770.56,,15672.65
776,1795,2022-10-03,4923.69,1,4,4,,20221.97,4923.69
776,1889,2023-05-31,20221.97,2,2,2,4923.69,28708.05,25145.66
776,3237,2024-06-17,28708.05,3,1,1,20221.97,15387.0,53853.71
776,62,2024-09-09,15387.0,4,3,3,28708.05,,69240.71
777,3155,2022-11-13,15346.1,1,1,1,,10383.66,15346.1
777,1182,2024-05-25,10383.66,2,2,2,15346.1,1728.87,25729.76
777,1943,2025-03-27,1728.87,3,4,4,10383.66,6072.45,27458.63
777,1920,2026-01-14,6072.45,4,3,3,1728.87,,33531.08
778,3212,2022-09-13,12674.06,1,1,1,,11491.2,12674.06
778,94,2026-02-06,11491.2,2,2,2,12674.06,,24165.26
779,2830,2024-01-23,20704.89,1,1,1,,6323.64,20704.89
779,320,2024-06-14,6323.64,2,3,3,20704.89,10543.01,27028.53
779,295,2024-07-02,10543.01,3,2,2,6323.64,5314.33,37571.54
779,1334,2026-01-30,5314.33,4,4,4,10543.01,,42885.87
780,2919,2023-05-03,5681.16,1,1,1,,,5681.16
781,278,2022-11-02,8845.02,1,2,2,,15033.9,8845.02
781,1532,2023-11-02,15033.9,2,1,1,8845.02,7950.35,23878.92
781,1054,2025-08-09,7950.35,3,3,3,15033.9,654.71,31829.27
781,802,2026-01-01,654.71,4,4,4,7950.35,,32483.98
782,972,2022-11-23,7171.7,1,3,3,,21177.08,7171.7
782,448,2023-01-24,21177.08,2,1,1,7171.7,9234.94,28348.78
782,2704,2025-02-25,9234.94,3,2,2,21177.08,,37583.72
783,3014,2023-04-29,19189.59,1,2,2,,23997.38,19189.59
783,2473,2024-11-18,23997.38,2,1,1,19189.59,,43186.97
784,1320,2023-01-25,5955.09,1,2,2,,15188.58,5955.09
784,2339,2023-03-13,15188.58,2,1,1,5955.09,,21143.67
785,1389,2026-02-04,15961.52,1,1,1,,,15961.52
786,1722,2025-04-27,23819.68,1,1,1,,,23819.68
787,261,2024-05-18,7782.76,1,2,2,,17568.13,7782.76
787,3366,2025-05-10,17568.13,2,1,1,7782.76,,25350.89
788,1397,2024-06-10,9185.13,1,2,2,,17396.29,9185.13
788,2107,2025-03-25,17396.29,2,1,1,9185.13,4884.9,26581.42
788,2271,2025-10-13,4884.9,3,3,3,17396.29,,31466.32
789,1583,2024-07-03,9852.8,1,1,1,,,9852.8
790,721,2023-02-01,14468.64,1,1,1,,,14468.64
791,741,2023-06-19,24077.05,1,1,1,,17227.56,24077.05
791,3196,2024-11-23,17227.56,2,2,2,24077.05,,41304.61
792,1035,2023-10-19,251.6,1,5,5,,16823.61,251.6
792,661,2024-04-13,16823.61,2,3,3,251.6,24639.48,17075.21
792,1405,2024-05-01,24639.48,3,1,1,16823.61,9883.13,41714.69
792,108,2024-10-24,9883.13,4,4,4,24639.48,19029.04,51597.82
792,7,2024-11-28,19029.04,5,2,2,9883.13,,70626.86
793,2561,2022-11-03,12182.77,1,2,2,,9818.86,12182.77
793,2207,2023-07-12,9818.86,2,3,3,12182.77,13978.57,22001.63
793,2532,2025-06-10,13978.57,3,1,1,9818.86,3631.12,35980.2
793,642,2026-04-18,3631.12,4,4,4,13978.57,,39611.32
794,2975,2024-06-29,23169.88,1,1,1,,11854.29,23169.88
794,236,2024-09-06,11854.29,2,2,2,23169.88,,35024.17
796,842,2024-02-03,4854.45,1,2,2,,21953.48,4854.45
796,2144,2025-09-29,21953.48,2,1,1,4854.45,,26807.93
797,128,2023-01-20,13644.91,1,1,1,,7246.77,13644.91
797,1046,2024-04-06,7246.77,2,2,2,13644.91,6727.41,20891.68
797,3200,2025-05-27,6727.41,3,3,3,7246.77,,27619.09
798,1142,2023-10-29,15223.45,1,2,2,,24766.77,15223.45
798,292,2025-06-21,24766.77,2,1,1,15223.45,,39990.22
800,2063,2024-05-21,7878.74,1,1,1,,,7878.74
